Date,Time,Location,Humidity,MaxTemp,Rainfall
05/08/2020,23:00:00,LUSAKA CITY AIRPOR,53,25.2,0
06/08/2020,0:00:00,LUSAKA CITY AIRPOR,34,27.6,0
07/08/2020,1:00:00,LUSAKA CITY AIRPOR,32,27.9,0
08/08/2020,2:00:00,LUSAKA CITY AIRPOR,51,27,0
09/08/2020,3:00:00,LUSAKA CITY AIRPOR,44,23.6,0
10/08/2020,4:00:00,LUSAKA CITY AIRPOR,30,26.6,0
11/08/2020,5:00:00,LUSAKA CITY AIRPOR,22,26.6,0
12/08/2020,6:00:00,LUSAKA CITY AIRPOR,29,26.7,0
13/08/2020,7:00:00,LUSAKA CITY AIRPOR,27,27,0
14/08/2020,8:00:00,LUSAKA CITY AIRPOR,26,27.5,0
15/08/2020,9:00:00,LUSAKA CITY AIRPOR,40,27.5,0
16/08/2020,10:00:00,LUSAKA CITY AIRPOR,30,28.5,0
17/08/2020,11:00:00,LUSAKA CITY AIRPOR,29,28.5,0
18/08/2020,12:00:00,LUSAKA CITY AIRPOR,37,27.9,0
19/08/2020,13:00:00,LUSAKA CITY AIRPOR,42,30,0
20/08/2020,14:00:00,LUSAKA CITY AIRPOR,47,30,0
21/08/2020,15:00:00,LUSAKA CITY AIRPOR,55,27,0
22/08/2020,16:00:00,LUSAKA CITY AIRPOR,50,26.3,0
23/08/2020,17:00:00,LUSAKA CITY AIRPOR,52,25.8,0
24/08/2020,18:00:00,LUSAKA CITY AIRPOR,44,26.5,0
25/08/2020,19:00:00,LUSAKA CITY AIRPOR,36,27.1,0
26/08/2020,20:00:00,LUSAKA CITY AIRPOR,37,30.2,0
27/08/2020,21:00:00,LUSAKA CITY AIRPOR,37,30.2,0
28/08/2020,22:00:00,LUSAKA CITY AIRPOR,43,29.2,0
29/08/2020,23:00:00,LUSAKA CITY AIRPOR,40,30.1,0
30/08/2020,0:00:00,LUSAKA CITY AIRPOR,23,33,0
31/08/2020,1:00:00,LUSAKA CITY AIRPOR,29,33.5,0
01/09/2020,2:00:00,LUSAKA CITY AIRPOR,54,30.3,0
02/09/2020,3:00:00,LUSAKA CITY AIRPOR,53,33.5,0
03/09/2020,4:00:00,LUSAKA CITY AIRPOR,54,27,0
04/09/2020,5:00:00,LUSAKA CITY AIRPOR,40,26.2,0
05/09/2020,6:00:00,LUSAKA CITY AIRPOR,38,26.8,0
06/09/2020,7:00:00,LUSAKA CITY AIRPOR,44,26.8,0
07/09/2020,8:00:00,LUSAKA CITY AIRPOR,35,27.1,0
08/09/2020,9:00:00,LUSAKA CITY AIRPOR,30,26.7,0
09/09/2020,10:00:00,LUSAKA CITY AIRPOR,40,28.4,0
10/09/2020,11:00:00,LUSAKA CITY AIRPOR,38,28.4,0
11/09/2020,12:00:00,LUSAKA CITY AIRPOR,39,27.5,0
12/09/2020,13:00:00,LUSAKA CITY AIRPOR,41,27.5,0
13/09/2020,14:00:00,LUSAKA CITY AIRPOR,51,28,0
14/09/2020,15:00:00,LUSAKA CITY AIRPOR,46,28.9,0
15/09/2020,16:00:00,LUSAKA CITY AIRPOR,41,29,0
16/09/2020,17:00:00,LUSAKA CITY AIRPOR,35,32,0
17/09/2020,18:00:00,LUSAKA CITY AIRPOR,38,32,0
18/09/2020,19:00:00,LUSAKA CITY AIRPOR,40,31.8,0
19/09/2020,20:00:00,LUSAKA CITY AIRPOR,34,33,0
20/09/2020,21:00:00,LUSAKA CITY AIRPOR,,,0
21/09/2020,22:00:00,LUSAKA CITY AIRPOR,30,31,0
22/09/2020,23:00:00,LUSAKA CITY AIRPOR,32,32,0
23/09/2020,0:00:00,LUSAKA CITY AIRPOR,47,30.2,0
24/09/2020,1:00:00,LUSAKA CITY AIRPOR,38,30,0
25/09/2020,2:00:00,LUSAKA CITY AIRPOR,32,32,0
26/09/2020,3:00:00,LUSAKA CITY AIRPOR,20,36,0
27/09/2020,4:00:00,LUSAKA CITY AIRPOR,,37,0
28/09/2020,5:00:00,LUSAKA CITY AIRPOR,22,37,0
29/09/2020,6:00:00,LUSAKA CITY AIRPOR,37,35,0
30/09/2020,7:00:00,LUSAKA CITY AIRPOR,36,32.9,0
01/10/2020,8:00:00,LUSAKA CITY AIRPOR,,32.9,0
02/10/2020,9:00:00,LUSAKA CITY AIRPOR,,35.1,0
03/10/2020,10:00:00,LUSAKA CITY AIRPOR,,35,0
04/10/2020,11:00:00,LUSAKA CITY AIRPOR,,34.6,0
05/10/2020,12:00:00,LUSAKA CITY AIRPOR,,34.6,0
06/10/2020,13:00:00,LUSAKA CITY AIRPOR,,34.6,0
07/10/2020,14:00:00,LUSAKA CITY AIRPOR,,33.9,0
08/10/2020,15:00:00,LUSAKA CITY AIRPOR,,33.9,0
09/10/2020,16:00:00,LUSAKA CITY AIRPOR,,30.7,5.4
10/10/2020,17:00:00,LUSAKA CITY AIRPOR,45,33.1,0
11/10/2020,18:00:00,LUSAKA CITY AIRPOR,43,33.1,0
12/10/2020,19:00:00,LUSAKA CITY AIRPOR,70,31.9,0
13/10/2020,20:00:00,LUSAKA CITY AIRPOR,73,31.5,0
14/10/2020,21:00:00,LUSAKA CITY AIRPOR,53,32,0
15/10/2020,22:00:00,LUSAKA CITY AIRPOR,47,32,0
16/10/2020,23:00:00,LUSAKA CITY AIRPOR,46,31,0
17/10/2020,0:00:00,LUSAKA CITY AIRPOR,23,32,0
18/10/2020,1:00:00,LUSAKA CITY AIRPOR,20,32.2,0
19/10/2020,2:00:00,LUSAKA CITY AIRPOR,,34,0
20/10/2020,3:00:00,LUSAKA CITY AIRPOR,20,33,0
21/10/2020,4:00:00,LUSAKA CITY AIRPOR,23,34.4,0
22/10/2020,5:00:00,LUSAKA CITY AIRPOR,35,34.4,0
23/10/2020,6:00:00,LUSAKA CITY AIRPOR,34,31.4,0
24/10/2020,7:00:00,LUSAKA CITY AIRPOR,26,31.4,0
25/10/2020,8:00:00,LUSAKA CITY AIRPOR,32,33.6,0
26/10/2020,9:00:00,LUSAKA CITY AIRPOR,35,33.3,0
27/10/2020,10:00:00,LUSAKA CITY AIRPOR,47,33.3,0
28/10/2020,11:00:00,LUSAKA CITY AIRPOR,37,33,0
29/10/2020,12:00:00,LUSAKA CITY AIRPOR,35,33,0
30/10/2020,13:00:00,LUSAKA CITY AIRPOR,35,34,0
31/10/2020,14:00:00,LUSAKA CITY AIRPOR,34,34,0
01/11/2020,15:00:00,LUSAKA CITY AIRPOR,36,33,0
02/11/2020,16:00:00,LUSAKA CITY AIRPOR,43,32.2,0
03/11/2020,17:00:00,LUSAKA CITY AIRPOR,44,32.2,0
04/11/2020,18:00:00,LUSAKA CITY AIRPOR,91,35.1,16.2
05/11/2020,19:00:00,LUSAKA CITY AIRPOR,40,33,3.7
06/11/2020,20:00:00,LUSAKA CITY AIRPOR,28,35,0
07/11/2020,21:00:00,LUSAKA CITY AIRPOR,20,36,0
08/11/2020,22:00:00,LUSAKA CITY AIRPOR,,37,0
09/11/2020,23:00:00,LUSAKA CITY AIRPOR,21,37,0
10/11/2020,0:00:00,LUSAKA CITY AIRPOR,29,36,0
11/11/2020,1:00:00,LUSAKA CITY AIRPOR,39,35,0
12/11/2020,2:00:00,LUSAKA CITY AIRPOR,81,35.1,0
13/11/2020,3:00:00,LUSAKA CITY AIRPOR,65,27,14
14/11/2020,4:00:00,LUSAKA CITY AIRPOR,48,29.9,0
15/11/2020,5:00:00,LUSAKA CITY AIRPOR,47,32.1,0
16/11/2020,6:00:00,LUSAKA CITY AIRPOR,37,32.1,0
17/11/2020,7:00:00,LUSAKA CITY AIRPOR,36,33.2,0
18/11/2020,8:00:00,LUSAKA CITY AIRPOR,53,33,0
19/11/2020,9:00:00,LUSAKA CITY AIRPOR,70,31,0
20/11/2020,10:00:00,LUSAKA CITY AIRPOR,64,30.5,42.6
21/11/2020,11:00:00,LUSAKA CITY AIRPOR,52,30.5,1
22/11/2020,12:00:00,LUSAKA CITY AIRPOR,,,0
23/11/2020,13:00:00,LUSAKA CITY AIRPOR,,33,0
24/11/2020,14:00:00,LUSAKA CITY AIRPOR,,34,0
25/11/2020,15:00:00,LUSAKA CITY AIRPOR,52,34,16
26/11/2020,16:00:00,LUSAKA CITY AIRPOR,67,32,5.2
27/11/2020,17:00:00,LUSAKA CITY AIRPOR,71,29.5,0
28/11/2020,18:00:00,LUSAKA CITY AIRPOR,75,29.5,8
29/11/2020,19:00:00,LUSAKA CITY AIRPOR,51,31,0
30/11/2020,20:00:00,LUSAKA CITY AIRPOR,69,31,8
01/12/2020,21:00:00,LUSAKA CITY AIRPOR,72,29.4,44.5
02/12/2020,22:00:00,LUSAKA CITY AIRPOR,75,29.4,33
03/12/2020,23:00:00,LUSAKA CITY AIRPOR,82,27.3,49
04/12/2020,0:00:00,LUSAKA CITY AIRPOR,84,25,6.2
05/12/2020,1:00:00,LUSAKA CITY AIRPOR,75,25.2,7.9
06/12/2020,2:00:00,LUSAKA CITY AIRPOR,85,25.2,31.5
07/12/2020,3:00:00,LUSAKA CITY AIRPOR,76,27,1.1
08/12/2020,4:00:00,LUSAKA CITY AIRPOR,85,22.1,0.5
09/12/2020,5:00:00,LUSAKA CITY AIRPOR,71,26.9,16.8
10/12/2020,6:00:00,LUSAKA CITY AIRPOR,80,26.9,1.8
11/12/2020,7:00:00,LUSAKA CITY AIRPOR,85,30,0
12/12/2020,8:00:00,LUSAKA CITY AIRPOR,79,30,19.5
13/12/2020,9:00:00,LUSAKA CITY AIRPOR,78,28,0
14/12/2020,10:00:00,LUSAKA CITY AIRPOR,84,24.5,33.9
15/12/2020,11:00:00,LUSAKA CITY AIRPOR,78,27,0.7
16/12/2020,12:00:00,LUSAKA CITY AIRPOR,78,27,16.4
17/12/2020,13:00:00,LUSAKA CITY AIRPOR,72,27,33
18/12/2020,14:00:00,LUSAKA CITY AIRPOR,72,27,10
19/12/2020,15:00:00,LUSAKA CITY AIRPOR,76,29,0
20/12/2020,16:00:00,LUSAKA CITY AIRPOR,76,27,0
21/12/2020,17:00:00,LUSAKA CITY AIRPOR,74,27.5,15.9
22/12/2020,18:00:00,LUSAKA CITY AIRPOR,73,26.3,79
23/12/2020,19:00:00,LUSAKA CITY AIRPOR,68,27,0
24/12/2020,20:00:00,LUSAKA CITY AIRPOR,61,29,0
25/12/2020,21:00:00,LUSAKA CITY AIRPOR,63,27.2,0
26/12/2020,22:00:00,LUSAKA CITY AIRPOR,74,25.6,0
27/12/2020,23:00:00,LUSAKA CITY AIRPOR,,28.3,0
28/12/2020,0:00:00,LUSAKA CITY AIRPOR,66,29,0
29/12/2020,1:00:00,LUSAKA CITY AIRPOR,79,28.9,0
30/12/2020,2:00:00,LUSAKA CITY AIRPOR,64,30.9,0
31/12/2020,3:00:00,LUSAKA CITY AIRPOR,87,30.9,0
01/01/2021,4:00:00,LUSAKA CITY AIRPOR,84,24,0
02/01/2021,5:00:00,LUSAKA CITY AIRPOR,,,33.3
03/01/2021,6:00:00,LUSAKA CITY AIRPOR,73,24.6,0
04/01/2021,7:00:00,LUSAKA CITY AIRPOR,73,23,0
05/01/2021,8:00:00,LUSAKA CITY AIRPOR,74,26.2,0
06/01/2021,9:00:00,LUSAKA CITY AIRPOR,77,22.5,0
07/01/2021,10:00:00,LUSAKA CITY AIRPOR,66,23.9,0
08/01/2021,11:00:00,LUSAKA CITY AIRPOR,63,30.5,0
09/01/2021,12:00:00,LUSAKA CITY AIRPOR,70,27.5,24.9
10/01/2021,13:00:00,LUSAKA CITY AIRPOR,56,26.1,0
11/01/2021,14:00:00,LUSAKA CITY AIRPOR,66,27.1,6.4
12/01/2021,15:00:00,LUSAKA CITY AIRPOR,75,26.9,3.8
13/01/2021,16:00:00,LUSAKA CITY AIRPOR,71,28.8,5.9
14/01/2021,17:00:00,LUSAKA CITY AIRPOR,80,26.3,6.7
15/01/2021,18:00:00,LUSAKA CITY AIRPOR,86,25,0
16/01/2021,19:00:00,LUSAKA CITY AIRPOR,71,24.9,0
17/01/2021,20:00:00,LUSAKA CITY AIRPOR,75,27.6,3.5
18/01/2021,21:00:00,LUSAKA CITY AIRPOR,74,27.2,1.8
19/01/2021,22:00:00,LUSAKA CITY AIRPOR,75,26,1
20/01/2021,23:00:00,LUSAKA CITY AIRPOR,70,25,1
21/01/2021,0:00:00,LUSAKA CITY AIRPOR,80,24.4,0
22/01/2021,1:00:00,LUSAKA CITY AIRPOR,68,25.6,0
23/01/2021,2:00:00,LUSAKA CITY AIRPOR,65,28.7,0
24/01/2021,3:00:00,LUSAKA CITY AIRPOR,71,24.3,52
25/01/2021,4:00:00,LUSAKA CITY AIRPOR,75,26.5,10.5
26/01/2021,5:00:00,LUSAKA CITY AIRPOR,90,22.2,5.5
27/01/2021,6:00:00,LUSAKA CITY AIRPOR,68,21.2,0
28/01/2021,7:00:00,LUSAKA CITY AIRPOR,74,27.9,2
29/01/2021,8:00:00,LUSAKA CITY AIRPOR,70,29,0
30/01/2021,9:00:00,LUSAKA CITY AIRPOR,68,26.7,0
31/01/2021,10:00:00,LUSAKA CITY AIRPOR,,,0
01/03/2021,11:00:00,LUSAKA CITY AIRPOR,95,24,4.5
02/03/2021,12:00:00,LUSAKA CITY AIRPOR,77,21.8,20.5
03/03/2021,13:00:00,LUSAKA CITY AIRPOR,69,25,3.5
04/03/2021,14:00:00,LUSAKA CITY AIRPOR,74,27.8,8.5
05/03/2021,15:00:00,LUSAKA CITY AIRPOR,83,27.2,18.5
06/03/2021,16:00:00,LUSAKA CITY AIRPOR,70,25.3,4.1
07/03/2021,17:00:00,LUSAKA CITY AIRPOR,76,27.2,15.6
08/03/2021,18:00:00,LUSAKA CITY AIRPOR,65,26.3,0
09/03/2021,19:00:00,LUSAKA CITY AIRPOR,66,26.3,0
10/03/2021,20:00:00,LUSAKA CITY AIRPOR,74,27.3,2.5
11/03/2021,21:00:00,LUSAKA CITY AIRPOR,72,27,1.5
12/03/2021,22:00:00,LUSAKA CITY AIRPOR,59,28.2,0
13/03/2021,23:00:00,LUSAKA CITY AIRPOR,69,28.2,0
14/03/2021,0:00:00,LUSAKA CITY AIRPOR,72,27,0
15/03/2021,1:00:00,LUSAKA CITY AIRPOR,70,25.2,0
16/03/2021,2:00:00,LUSAKA CITY AIRPOR,66,27.2,0
17/03/2021,3:00:00,LUSAKA CITY AIRPOR,68,27.8,0
18/03/2021,4:00:00,LUSAKA CITY AIRPOR,51,27,0
19/03/2021,5:00:00,LUSAKA CITY AIRPOR,55,28.1,0
20/03/2021,6:00:00,LUSAKA CITY AIRPOR,70,25,0
21/03/2021,7:00:00,LUSAKA CITY AIRPOR,59,29,0
22/03/2021,8:00:00,LUSAKA CITY AIRPOR,63,28.1,0
23/03/2021,9:00:00,LUSAKA CITY AIRPOR,65,28.6,0
24/03/2021,10:00:00,LUSAKA CITY AIRPOR,64,28.6,0
25/03/2021,11:00:00,LUSAKA CITY AIRPOR,70,27,0
26/03/2021,12:00:00,LUSAKA CITY AIRPOR,64,27,14
27/03/2021,13:00:00,LUSAKA CITY AIRPOR,72,27.2,0
28/03/2021,14:00:00,LUSAKA CITY AIRPOR,52,27.2,0
29/03/2021,15:00:00,LUSAKA CITY AIRPOR,59,26.8,0
30/03/2021,16:00:00,LUSAKA CITY AIRPOR,62,25,0
31/03/2021,17:00:00,LUSAKA CITY AIRPOR,60,25,0
01/04/2021,18:00:00,LUSAKA CITY AIRPOR,,27.1,0
02/04/2021,19:00:00,LUSAKA CITY AIRPOR,,25,0
03/04/2021,20:00:00,LUSAKA CITY AIRPOR,,28.5,0
04/04/2021,21:00:00,LUSAKA CITY AIRPOR,,27,0
05/04/2021,22:00:00,LUSAKA CITY AIRPOR,,29,0
06/04/2021,23:00:00,LUSAKA CITY AIRPOR,,29.2,0
07/04/2021,0:00:00,LUSAKA CITY AIRPOR,,27.2,0
08/04/2021,1:00:00,LUSAKA CITY AIRPOR,,25.3,0
09/04/2021,2:00:00,LUSAKA CITY AIRPOR,,27.2,0
10/04/2021,3:00:00,LUSAKA CITY AIRPOR,,26,0
11/04/2021,4:00:00,LUSAKA CITY AIRPOR,,26,0
12/04/2021,5:00:00,LUSAKA CITY AIRPOR,,26.8,0
13/04/2021,6:00:00,LUSAKA CITY AIRPOR,,25,0
14/04/2021,7:00:00,LUSAKA CITY AIRPOR,,26.1,0
15/04/2021,8:00:00,LUSAKA CITY AIRPOR,,26.2,0
16/04/2021,9:00:00,LUSAKA CITY AIRPOR,,26.2,0
17/04/2021,10:00:00,LUSAKA CITY AIRPOR,,24,0
18/04/2021,11:00:00,LUSAKA CITY AIRPOR,,24.2,0
19/04/2021,12:00:00,LUSAKA CITY AIRPOR,,24.8,0
20/04/2021,13:00:00,LUSAKA CITY AIRPOR,,24,0
21/04/2021,14:00:00,LUSAKA CITY AIRPOR,,23.9,0
22/04/2021,15:00:00,LUSAKA CITY AIRPOR,,25.1,0
23/04/2021,16:00:00,LUSAKA CITY AIRPOR,,27,0
24/04/2021,17:00:00,LUSAKA CITY AIRPOR,,26.8,0
25/04/2021,18:00:00,LUSAKA CITY AIRPOR,,25.1,0
26/04/2021,19:00:00,LUSAKA CITY AIRPOR,,27.9,0
27/04/2021,20:00:00,LUSAKA CITY AIRPOR,,25,0
28/04/2021,21:00:00,LUSAKA CITY AIRPOR,,25,0
29/04/2021,22:00:00,LUSAKA CITY AIRPOR,,29,0
30/04/2021,23:00:00,LUSAKA CITY AIRPOR,,29,0
01/05/2021,0:00:00,LUSAKA CITY AIRPOR,76,27,0
02/05/2021,1:00:00,LUSAKA CITY AIRPOR,74,25.2,0
03/05/2021,2:00:00,LUSAKA CITY AIRPOR,73,20,0
04/05/2021,3:00:00,LUSAKA CITY AIRPOR,69,22.9,0
05/05/2021,4:00:00,LUSAKA CITY AIRPOR,55,28.9,0
06/05/2021,5:00:00,LUSAKA CITY AIRPOR,53,25.3,0
07/05/2021,6:00:00,LUSAKA CITY AIRPOR,53,24.6,0
08/05/2021,7:00:00,LUSAKA CITY AIRPOR,51,24.8,0
09/05/2021,8:00:00,LUSAKA CITY AIRPOR,43,25.4,0
10/05/2021,9:00:00,LUSAKA CITY AIRPOR,52,24.9,0
11/05/2021,10:00:00,LUSAKA CITY AIRPOR,53,24.9,0
12/05/2021,11:00:00,LUSAKA CITY AIRPOR,63,23,0
13/05/2021,12:00:00,LUSAKA CITY AIRPOR,55,23,0
14/05/2021,13:00:00,LUSAKA CITY AIRPOR,51,25,0
15/05/2021,14:00:00,LUSAKA CITY AIRPOR,56,26,0
16/05/2021,15:00:00,LUSAKA CITY AIRPOR,53,27,0
17/05/2021,16:00:00,LUSAKA CITY AIRPOR,38,26,0
18/05/2021,17:00:00,LUSAKA CITY AIRPOR,47,25,0
19/05/2021,18:00:00,LUSAKA CITY AIRPOR,49,26,0
20/05/2021,19:00:00,LUSAKA CITY AIRPOR,48,24,0
21/05/2021,20:00:00,LUSAKA CITY AIRPOR,61,24,0
22/05/2021,21:00:00,LUSAKA CITY AIRPOR,59,25,0
23/05/2021,22:00:00,LUSAKA CITY AIRPOR,49,24.9,0
24/05/2021,23:00:00,LUSAKA CITY AIRPOR,43,23.3,0
25/05/2021,0:00:00,LUSAKA CITY AIRPOR,42,,0
26/05/2021,1:00:00,LUSAKA CITY AIRPOR,50,22.5,0
27/05/2021,2:00:00,LUSAKA CITY AIRPOR,34,24,0
28/05/2021,3:00:00,LUSAKA CITY AIRPOR,34,21.4,0
29/05/2021,4:00:00,LUSAKA CITY AIRPOR,54,24.1,0
30/05/2021,5:00:00,LUSAKA CITY AIRPOR,46,23,0
31/05/2021,6:00:00,LUSAKA CITY AIRPOR,49,26,0
01/06/2021,7:00:00,LUSAKA CITY AIRPOR,46,25.8,0
02/06/2021,8:00:00,LUSAKA CITY AIRPOR,59,25.8,0
03/06/2021,9:00:00,LUSAKA CITY AIRPOR,53,25,0
04/06/2021,10:00:00,LUSAKA CITY AIRPOR,48,25.4,0
05/06/2021,11:00:00,LUSAKA CITY AIRPOR,88,,0
06/06/2021,12:00:00,LUSAKA CITY AIRPOR,57,,0
07/06/2021,13:00:00,LUSAKA CITY AIRPOR,62,25,0
08/06/2021,14:00:00,LUSAKA CITY AIRPOR,66,20,0
09/06/2021,15:00:00,LUSAKA CITY AIRPOR,69,17,0
10/06/2021,16:00:00,LUSAKA CITY AIRPOR,58,20,0
11/06/2021,17:00:00,LUSAKA CITY AIRPOR,41,21.2,0
12/06/2021,18:00:00,LUSAKA CITY AIRPOR,49,22.5,0
13/06/2021,19:00:00,LUSAKA CITY AIRPOR,39,22,0
14/06/2021,20:00:00,LUSAKA CITY AIRPOR,43,23,0
15/06/2021,21:00:00,LUSAKA CITY AIRPOR,44,22,0
16/06/2021,22:00:00,LUSAKA CITY AIRPOR,47,22,0
17/06/2021,23:00:00,LUSAKA CITY AIRPOR,54,22,0
18/06/2021,0:00:00,LUSAKA CITY AIRPOR,47,25,0
19/06/2021,1:00:00,LUSAKA CITY AIRPOR,55,24,0
20/06/2021,2:00:00,LUSAKA CITY AIRPOR,58,22.8,0
21/06/2021,3:00:00,LUSAKA CITY AIRPOR,62,20.2,0
22/06/2021,4:00:00,LUSAKA CITY AIRPOR,64,20.1,0
23/06/2021,5:00:00,LUSAKA CITY AIRPOR,55,21,0
24/06/2021,6:00:00,LUSAKA CITY AIRPOR,54,24,0
25/06/2021,7:00:00,LUSAKA CITY AIRPOR,45,23,0
26/06/2021,8:00:00,LUSAKA CITY AIRPOR,43,24.5,0
27/06/2021,9:00:00,LUSAKA CITY AIRPOR,35,25.3,0
28/06/2021,10:00:00,LUSAKA CITY AIRPOR,39,28.5,0
29/06/2021,11:00:00,LUSAKA CITY AIRPOR,41,24.9,0
30/06/2021,12:00:00,LUSAKA CITY AIRPOR,43,25,0
01/07/2021,13:00:00,LUSAKA CITY AIRPOR,34,26,0
02/07/2021,14:00:00,LUSAKA CITY AIRPOR,32,26,0
03/07/2021,15:00:00,LUSAKA CITY AIRPOR,42,25.2,0
04/07/2021,16:00:00,LUSAKA CITY AIRPOR,28,25,0
05/07/2021,17:00:00,LUSAKA CITY AIRPOR,40,25,0
06/07/2021,18:00:00,LUSAKA CITY AIRPOR,52,25,0
07/07/2021,19:00:00,LUSAKA CITY AIRPOR,54,22.8,0
08/07/2021,20:00:00,LUSAKA CITY AIRPOR,56,19.2,0
09/07/2021,21:00:00,LUSAKA CITY AIRPOR,39,21,0
10/07/2021,22:00:00,LUSAKA CITY AIRPOR,40,22.1,0
11/07/2021,23:00:00,LUSAKA CITY AIRPOR,47,22.2,0
12/07/2021,0:00:00,LUSAKA CITY AIRPOR,53,22,0
13/07/2021,1:00:00,LUSAKA CITY AIRPOR,49,23.2,0
14/07/2021,2:00:00,LUSAKA CITY AIRPOR,47,25.4,0
15/07/2021,3:00:00,LUSAKA CITY AIRPOR,65,25.2,0
16/07/2021,4:00:00,LUSAKA CITY AIRPOR,68,25,0
17/07/2021,5:00:00,LUSAKA CITY AIRPOR,52,19,0
18/07/2021,6:00:00,LUSAKA CITY AIRPOR,49,21.5,0
19/07/2021,7:00:00,LUSAKA CITY AIRPOR,51,22,0
20/07/2021,8:00:00,LUSAKA CITY AIRPOR,52,21,0
21/07/2021,9:00:00,LUSAKA CITY AIRPOR,45,23,0
22/07/2021,10:00:00,LUSAKA CITY AIRPOR,38,25,0
23/07/2021,11:00:00,LUSAKA CITY AIRPOR,40,25.9,0
24/07/2021,12:00:00,LUSAKA CITY AIRPOR,69,24.2,0
25/07/2021,13:00:00,LUSAKA CITY AIRPOR,51,17.8,0
26/07/2021,14:00:00,LUSAKA CITY AIRPOR,56,18,0
27/07/2021,15:00:00,LUSAKA CITY AIRPOR,50,17,0
28/07/2021,16:00:00,LUSAKA CITY AIRPOR,51,20,0
29/07/2021,17:00:00,LUSAKA CITY AIRPOR,47,20,0
30/07/2021,18:00:00,LUSAKA CITY AIRPOR,44,21,0
31/07/2021,19:00:00,LUSAKA CITY AIRPOR,54,23.1,0
01/08/2021,20:00:00,LUSAKA CITY AIRPOR,60,21.9,0
02/08/2021,21:00:00,LUSAKA CITY AIRPOR,44,20.8,0
03/08/2021,22:00:00,LUSAKA CITY AIRPOR,38,25,0
04/08/2021,23:00:00,LUSAKA CITY AIRPOR,41,22.4,0
05/08/2021,0:00:00,LUSAKA CITY AIRPOR,39,23,0
06/08/2021,1:00:00,LUSAKA CITY AIRPOR,36,25,0
07/08/2021,2:00:00,LUSAKA CITY AIRPOR,62,25.5,0
08/08/2021,3:00:00,LUSAKA CITY AIRPOR,42,26,0
09/08/2021,4:00:00,LUSAKA CITY AIRPOR,35,26,0
10/08/2021,5:00:00,LUSAKA CITY AIRPOR,31,25.2,0
11/08/2021,6:00:00,LUSAKA CITY AIRPOR,46,27,0
12/08/2021,7:00:00,LUSAKA CITY AIRPOR,41,22.6,0
13/08/2021,8:00:00,LUSAKA CITY AIRPOR,33,26,0
14/08/2021,9:00:00,LUSAKA CITY AIRPOR,43,28,0
15/08/2021,10:00:00,LUSAKA CITY AIRPOR,58,24.5,0
16/08/2021,11:00:00,LUSAKA CITY AIRPOR,70,22,0
17/08/2021,12:00:00,LUSAKA CITY AIRPOR,84,23,0
18/08/2021,13:00:00,LUSAKA CITY AIRPOR,51,25,0
19/08/2021,14:00:00,LUSAKA CITY AIRPOR,33,20.6,0
20/08/2021,15:00:00,LUSAKA CITY AIRPOR,26,27.4,0
21/08/2021,16:00:00,LUSAKA CITY AIRPOR,28,29.8,0
22/08/2021,17:00:00,LUSAKA CITY AIRPOR,53,26,0
23/08/2021,18:00:00,LUSAKA CITY AIRPOR,49,27.8,0
24/08/2021,19:00:00,LUSAKA CITY AIRPOR,50,27.9,0
25/08/2021,20:00:00,LUSAKA CITY AIRPOR,32,29.9,0
26/08/2021,21:00:00,LUSAKA CITY AIRPOR,32,30,0
27/08/2021,22:00:00,LUSAKA CITY AIRPOR,44,28,0
28/08/2021,23:00:00,LUSAKA CITY AIRPOR,32,30,0
29/08/2021,0:00:00,LUSAKA CITY AIRPOR,40,29,0
30/08/2021,1:00:00,LUSAKA CITY AIRPOR,63,31,0
31/08/2021,2:00:00,LUSAKA CITY AIRPOR,46,24,0
01/09/2021,3:00:00,LUSAKA CITY AIRPOR,33,27,0
02/09/2021,4:00:00,LUSAKA CITY AIRPOR,45,28,0
03/09/2021,5:00:00,LUSAKA CITY AIRPOR,51,28,0
04/09/2021,6:00:00,LUSAKA CITY AIRPOR,47,29,0
05/09/2021,7:00:00,LUSAKA CITY AIRPOR,35,29,0
06/09/2021,8:00:00,LUSAKA CITY AIRPOR,38,30,0
07/09/2021,9:00:00,LUSAKA CITY AIRPOR,31,29.1,0
08/09/2021,10:00:00,LUSAKA CITY AIRPOR,33,30.1,0
09/09/2021,11:00:00,LUSAKA CITY AIRPOR,42,30,0
10/09/2021,12:00:00,LUSAKA CITY AIRPOR,49,28.8,0
11/09/2021,13:00:00,LUSAKA CITY AIRPOR,63,24.8,0
12/09/2021,14:00:00,LUSAKA CITY AIRPOR,47,25,0
13/09/2021,15:00:00,LUSAKA CITY AIRPOR,46,26,0
14/09/2021,16:00:00,LUSAKA CITY AIRPOR,39,28.5,0
15/09/2021,17:00:00,LUSAKA CITY AIRPOR,34,31,0
16/09/2021,18:00:00,LUSAKA CITY AIRPOR,32,32.9,0
17/09/2021,19:00:00,LUSAKA CITY AIRPOR,32,33.2,0
18/09/2021,20:00:00,LUSAKA CITY AIRPOR,58,33.6,0
19/09/2021,21:00:00,LUSAKA CITY AIRPOR,64,29,0
20/09/2021,22:00:00,LUSAKA CITY AIRPOR,48,28,0
21/09/2021,23:00:00,LUSAKA CITY AIRPOR,28,31,0
22/09/2021,0:00:00,LUSAKA CITY AIRPOR,37,32,0
23/09/2021,1:00:00,LUSAKA CITY AIRPOR,47,29,0
